date,company,profit,country,device,quarter
2025-04-27 06:01:37.896348,Beta Solutions,52.25,Japan,Desktop,1
2025-06-26 06:01:37.896348,Delta Inc.,627.63,USA,Mobile,1
2025-11-10 06:01:37.896348,Epsilon,441.25,Canada,Desktop,1
2025-11-06 06:01:37.896348,Alpha,236.58,Canada,Mobile,0
2025-07-06 06:01:37.896348,Alpha,843.06,Germany,Mobile,0
2024-12-27 06:01:37.896348,Delta Inc.,724.41,France,Tablet,1
2025-04-12 06:01:37.896348,Delta Inc.,523.11,UK,Tablet,1
2025-04-17 06:01:37.896348,Delta Inc.,173.15,USA,Desktop,0
2025-09-01 06:01:37.896348,Alpha,67.15,Japan,Mobile,1
2024-12-01 06:01:37.896348,Delta Inc.,14.12,UK,Tablet,1
2025-05-17 06:01:37.896348,Alpha,762.49,UK,Desktop,0
2025-09-18 06:01:37.896348,Beta Solutions,272.22,UK,Mobile,0
2024-12-19 06:01:37.896348,Alpha,496.69,UK,Tablet,0
2025-06-22 06:01:37.896348,Delta Inc.,731.8,France,Tablet,1
2025-04-11 06:01:37.896348,Epsilon,287.74,Japan,Mobile,0
2024-12-09 06:01:37.896348,Beta Solutions,405.64,USA,Mobile,0
2025-09-20 06:01:37.896348,Epsilon,439.73,USA,Mobile,0
2024-11-25 06:01:37.896348,Epsilon,25.7,Japan,Mobile,0
2025-01-15 06:01:37.896348,Delta Inc.,151.04,UK,Desktop,1
2025-07-19 06:01:37.896348,Beta Solutions,900.94,USA,Mobile,1
2024-12-12 06:01:37.896348,Epsilon,360.05,Canada,Mobile,1
2025-09-11 06:01:37.896348,Beta Solutions,967.36,Germany,Desktop,1
2025-09-19 06:01:37.896348,Delta Inc.,223.02,France,Mobile,1
2025-10-26 06:01:37.896348,Beta Solutions,377.39,Germany,Tablet,0
2025-01-21 06:01:37.896348,Beta Solutions,841.86,Germany,Desktop,1
2025-09-15 06:01:37.896348,Alpha,723.59,France,Mobile,1
2025-08-04 06:01:37.896348,Beta Solutions,665.25,UK,Desktop,0
2024-12-18 06:01:37.896348,Delta Inc.,540.21,Canada,Mobile,0
2025-05-15 06:01:37.896348,Epsilon,561.34,Canada,Desktop,0
2025-09-13 06:01:37.896348,Epsilon,487.21,Japan,Desktop,1
2025-08-16 06:01:37.896348,Beta Solutions,628.33,Germany,Tablet,0
2025-01-02 06:01:37.896348,Delta Inc.,664.63,USA,Desktop,1
2025-01-24 06:01:37.896348,Alpha,477.63,UK,Mobile,1
2025-04-15 06:01:37.896348,Alpha,207.51,UK,Tablet,0
2025-08-25 06:01:37.896348,Delta Inc.,152.8,Japan,Tablet,0
2025-07-18 06:01:37.896348,Delta Inc.,827.15,UK,Mobile,1
2025-04-05 06:01:37.896348,Gamma LLC,237.08,Canada,Mobile,0
2025-05-04 06:01:37.896348,Epsilon,512.5,UK,Mobile,0
2025-03-06 06:01:37.896348,Delta Inc.,532.99,USA,Mobile,1
2025-02-15 06:01:37.896348,Delta Inc.,423.17,Japan,Desktop,1
2025-05-10 06:01:37.896348,Gamma LLC,979.58,Canada,Tablet,0
2025-10-11 06:01:37.896348,Delta Inc.,165.19,Canada,Tablet,0
2025-09-27 06:01:37.896348,Gamma LLC,664.74,Japan,Mobile,1
2025-06-17 06:01:37.896348,Alpha,564.29,France,Tablet,1
2025-04-02 06:01:37.896348,Gamma LLC,112.55,Canada,Desktop,1
2025-02-02 06:01:37.896348,Gamma LLC,690.36,France,Desktop,0
2025-08-01 06:01:37.896348,Beta Solutions,189.89,USA,Mobile,0
2025-06-11 06:01:37.896348,Beta Solutions,74.21,Canada,Tablet,0
2025-03-05 06:01:37.896348,Delta Inc.,922.41,Canada,Mobile,1
2025-07-21 06:01:37.896348,Epsilon,382.27,Japan,Desktop,1
2025-09-25 06:01:37.896348,Epsilon,965.44,UK,Desktop,0
2024-11-28 06:01:37.896348,Alpha,932.18,Japan,Tablet,1
2025-03-29 06:01:37.896348,Alpha,723.3,France,Tablet,1
2025-01-24 06:01:37.896348,Alpha,246.01,UK,Desktop,1
2025-01-13 06:01:37.896348,Delta Inc.,878.95,France,Mobile,0
2024-12-21 06:01:37.896348,Alpha,875.99,UK,Desktop,0
2025-07-14 06:01:37.896348,Epsilon,40.76,Japan,Tablet,1
2024-12-21 06:01:37.896348,Gamma LLC,795.72,Germany,Desktop,0
2025-10-02 06:01:37.896348,Alpha,392.03,Japan,Mobile,1
2024-12-10 06:01:37.896348,Alpha,219.67,UK,Mobile,0
2025-04-29 06:01:37.896348,Alpha,636.92,Germany,Mobile,1
2025-08-04 06:01:37.896348,Gamma LLC,283.91,Japan,Tablet,1
2024-12-21 06:01:37.896348,Gamma LLC,23.49,USA,Mobile,0
2024-12-08 06:01:37.896348,Alpha,721.49,Japan,Mobile,0
2025-10-29 06:01:37.896348,Beta Solutions,27.5,Canada,Tablet,1
2025-05-20 06:01:37.896348,Alpha,915.52,France,Desktop,0
2025-08-13 06:01:37.896348,Epsilon,416.89,Germany,Desktop,1
2025-03-02 06:01:37.896348,Alpha,613.26,Japan,Mobile,1
2025-10-03 06:01:37.896348,Alpha,827.47,UK,Mobile,1
2025-10-23 06:01:37.896348,Delta Inc.,597.98,USA,Tablet,0
2024-12-05 06:01:37.896348,Alpha,375.86,Japan,Mobile,0
2025-10-30 06:01:37.896348,Epsilon,532.47,Japan,Tablet,0
2025-10-28 06:01:37.896348,Gamma LLC,597.52,France,Desktop,1
2024-11-28 06:01:37.896348,Delta Inc.,828.17,USA,Mobile,0
2025-06-22 06:01:37.896348,Delta Inc.,492.54,Canada,Tablet,1
2025-11-08 06:01:37.896348,Alpha,128.67,Germany,Desktop,1
2024-11-25 06:01:37.896348,Delta Inc.,623.65,Canada,Mobile,1
2025-09-20 06:01:37.896348,Alpha,293.66,USA,Desktop,1
2025-11-02 06:01:37.896348,Gamma LLC,403.51,Canada,Desktop,0
2025-07-26 06:01:37.896348,Epsilon,962.47,Canada,Mobile,1
2024-12-20 06:01:37.896348,Epsilon,890.07,Germany,Mobile,1
2024-12-01 06:01:37.896348,Delta Inc.,525.3,Canada,Mobile,0
2025-01-17 06:01:37.896348,Alpha,364.24,Germany,Desktop,0
2025-04-27 06:01:37.896348,Epsilon,158.31,Japan,Tablet,0
2025-03-27 06:01:37.896348,Gamma LLC,343.05,Canada,Mobile,0
2025-09-11 06:01:37.896348,Epsilon,49.28,France,Mobile,1
2025-05-21 06:01:37.896348,Beta Solutions,543.51,UK,Desktop,1
2024-11-29 06:01:37.896348,Delta Inc.,305.42,France,Tablet,0
2025-03-22 06:01:37.896348,Beta Solutions,665.78,France,Tablet,0
2025-10-24 06:01:37.896348,Alpha,625.04,Canada,Mobile,1
2025-08-24 06:01:37.896348,Beta Solutions,226.46,France,Desktop,1
2025-05-09 06:01:37.896348,Beta Solutions,902.53,USA,Desktop,1
2025-05-21 06:01:37.896348,Gamma LLC,565.42,UK,Tablet,0
2025-08-07 06:01:37.896348,Gamma LLC,568.71,Canada,Tablet,0
2025-03-20 06:01:37.896348,Beta Solutions,221.09,Canada,Mobile,0
2025-04-05 06:01:37.896348,Delta Inc.,935.5,UK,Desktop,1
2025-03-19 06:01:37.896348,Beta Solutions,657.79,France,Mobile,0
2025-02-19 06:01:37.896348,Delta Inc.,527.19,USA,Mobile,1
2024-12-14 06:01:37.896348,Epsilon,536.98,Germany,Mobile,1
2025-01-05 06:01:37.896348,Gamma LLC,733.25,Japan,Desktop,0
2025-10-03 06:01:37.896348,Beta Solutions,963.17,France,Desktop,1
2025-02-27 06:01:37.896348,Beta Solutions,797.09,Japan,Desktop,0
2025-07-17 06:01:37.896348,Beta Solutions,457.94,France,Tablet,0
2024-12-05 06:01:37.896348,Epsilon,747.17,Germany,Mobile,0
2025-01-16 06:01:37.896348,Gamma LLC,294.88,USA,Tablet,1
2024-11-25 06:01:37.896348,Gamma LLC,923.0,USA,Tablet,0
2025-06-28 06:01:37.896348,Epsilon,56.59,USA,Tablet,0
2025-04-03 06:01:37.896348,Epsilon,447.12,USA,Tablet,1
2024-12-12 06:01:37.896348,Delta Inc.,862.38,Germany,Mobile,1
2025-03-22 06:01:37.896348,Beta Solutions,831.66,France,Mobile,1
2024-12-28 06:01:37.896348,Gamma LLC,567.13,Japan,Desktop,1
2025-05-03 06:01:37.896348,Delta Inc.,201.66,UK,Tablet,0
2025-04-29 06:01:37.896348,Epsilon,989.73,France,Desktop,0
2025-09-20 06:01:37.896348,Delta Inc.,851.75,UK,Mobile,0
2024-12-03 06:01:37.896348,Delta Inc.,480.63,Japan,Desktop,0
2025-02-05 06:01:37.896348,Delta Inc.,501.65,Japan,Mobile,1
2025-03-14 06:01:37.896348,Epsilon,620.95,USA,Mobile,0
2025-04-10 06:01:37.896348,Gamma LLC,509.58,USA,Tablet,0
2025-11-09 06:01:37.896348,Gamma LLC,958.85,Canada,Tablet,1
2025-08-03 06:01:37.896348,Beta Solutions,129.06,Canada,Tablet,0
2025-01-13 06:01:37.896348,Beta Solutions,852.56,France,Tablet,1
2025-10-19 06:01:37.896348,Epsilon,896.09,Canada,Tablet,0
2024-11-22 06:01:37.896348,Alpha,773.53,France,Mobile,0
2025-02-05 06:01:37.896348,Beta Solutions,96.69,UK,Desktop,0
2025-08-07 06:01:37.896348,Gamma LLC,756.33,Germany,Mobile,1
2025-02-20 06:01:37.896348,Epsilon,165.21,France,Tablet,0
2025-06-10 06:01:37.896348,Alpha,468.29,Germany,Tablet,0
2025-07-22 06:01:37.896348,Delta Inc.,890.21,Germany,Tablet,0
2025-06-09 06:01:37.896348,Epsilon,974.63,UK,Desktop,0
2024-12-07 06:01:37.896348,Gamma LLC,174.3,USA,Tablet,1
2025-06-04 06:01:37.896348,Delta Inc.,789.06,France,Mobile,0
2025-04-30 06:01:37.896348,Epsilon,181.57,France,Tablet,0
2025-09-21 06:01:37.896348,Delta Inc.,409.17,USA,Mobile,0
2025-04-28 06:01:37.896348,Delta Inc.,927.01,Canada,Tablet,1
2025-03-04 06:01:37.896348,Delta Inc.,657.34,Germany,Mobile,1
2025-01-26 06:01:37.896348,Gamma LLC,195.41,France,Tablet,1
2025-07-16 06:01:37.896348,Epsilon,857.19,Canada,Desktop,0
2025-09-11 06:01:37.896348,Gamma LLC,774.99,Canada,Tablet,0
2025-06-08 06:01:37.896348,Alpha,911.55,Canada,Tablet,1
2025-10-11 06:01:37.896348,Delta Inc.,546.34,Canada,Desktop,1
2025-11-17 06:01:37.896348,Gamma LLC,543.49,Germany,Mobile,0
2025-09-11 06:01:37.896348,Alpha,179.92,USA,Desktop,0
2025-08-28 06:01:37.896348,Gamma LLC,939.82,Germany,Tablet,0
2025-01-02 06:01:37.896348,Beta Solutions,385.29,USA,Mobile,0
2025-10-31 06:01:37.896348,Epsilon,587.64,France,Desktop,0
2025-06-22 06:01:37.896348,Alpha,137.49,USA,Tablet,1
2025-07-01 06:01:37.896348,Epsilon,754.91,Germany,Mobile,1
2025-10-27 06:01:37.896348,Gamma LLC,178.03,Canada,Desktop,0
2025-07-23 06:01:37.896348,Gamma LLC,206.26,UK,Tablet,0
2025-03-17 06:01:37.896348,Delta Inc.,153.5,France,Mobile,0
2025-10-17 06:01:37.896348,Alpha,200.94,USA,Tablet,0
2024-11-30 06:01:37.896348,Delta Inc.,376.35,France,Tablet,1
2025-11-15 06:01:37.896348,Gamma LLC,870.87,France,Tablet,1
2025-04-20 06:01:37.896348,Epsilon,819.05,Germany,Mobile,0
2025-08-28 06:01:37.896348,Epsilon,784.04,USA,Desktop,0
2024-12-29 06:01:37.896348,Beta Solutions,653.54,UK,Mobile,1
2025-08-30 06:01:37.896348,Alpha,859.04,USA,Desktop,0
2025-03-11 06:01:37.896348,Epsilon,304.67,France,Desktop,1
2025-06-23 06:01:37.896348,Alpha,572.73,UK,Mobile,1
2025-03-12 06:01:37.896348,Gamma LLC,970.94,UK,Mobile,1
2025-01-29 06:01:37.896348,Beta Solutions,168.42,France,Mobile,1
2025-07-08 06:01:37.896348,Beta Solutions,871.77,USA,Tablet,1
2025-03-15 06:01:37.896348,Beta Solutions,330.32,Japan,Mobile,1
2025-01-08 06:01:37.896348,Alpha,754.31,Germany,Tablet,0
2025-07-05 06:01:37.896348,Beta Solutions,751.02,UK,Desktop,0
2025-03-18 06:01:37.896348,Beta Solutions,854.49,Japan,Tablet,0
2025-02-18 06:01:37.896348,Alpha,318.04,UK,Tablet,0
2025-08-29 06:01:37.896348,Delta Inc.,83.09,Germany,Desktop,1
2025-11-03 06:01:37.896348,Gamma LLC,409.51,Canada,Mobile,0
2024-12-30 06:01:37.896348,Epsilon,236.65,UK,Desktop,1
2024-12-26 06:01:37.896348,Beta Solutions,831.96,Germany,Desktop,1
2025-04-11 06:01:37.896348,Alpha,486.36,Germany,Tablet,0
2025-02-22 06:01:37.896348,Gamma LLC,330.01,Japan,Desktop,0
2025-07-16 06:01:37.896348,Alpha,233.83,Canada,Tablet,1
2025-10-20 06:01:37.896348,Gamma LLC,872.1,USA,Tablet,0
2025-01-16 06:01:37.896348,Alpha,221.02,France,Tablet,1
2025-04-12 06:01:37.896348,Alpha,434.48,France,Desktop,1
2025-09-27 06:01:37.896348,Alpha,346.04,Canada,Tablet,0
2025-08-25 06:01:37.896348,Delta Inc.,832.29,Germany,Desktop,0
2025-03-15 06:01:37.896348,Epsilon,458.6,Japan,Desktop,1
2024-12-03 06:01:37.896348,Alpha,884.11,Germany,Tablet,0
2025-11-18 06:01:37.896348,Delta Inc.,515.62,Canada,Desktop,1
2025-09-11 06:01:37.896348,Gamma LLC,536.01,USA,Tablet,1
2025-08-27 06:01:37.896348,Alpha,730.37,UK,Desktop,0
2025-04-08 06:01:37.896348,Alpha,635.31,Canada,Tablet,0
2025-08-23 06:01:37.896348,Epsilon,494.79,France,Mobile,0
2025-06-20 06:01:37.896348,Epsilon,105.84,Germany,Tablet,0
2025-04-02 06:01:37.896348,Beta Solutions,559.4,UK,Tablet,1
2025-11-06 06:01:37.896348,Epsilon,111.78,France,Mobile,1
2025-03-15 06:01:37.896348,Alpha,312.51,Canada,Desktop,0
2024-12-12 06:01:37.896348,Beta Solutions,436.67,Japan,Desktop,0
2024-12-28 06:01:37.896348,Delta Inc.,942.59,Germany,Mobile,0
2025-06-27 06:01:37.896348,Epsilon,113.89,Japan,Tablet,1
2025-08-06 06:01:37.896348,Alpha,989.32,Japan,Mobile,1
2025-06-11 06:01:37.896348,Alpha,96.17,UK,Desktop,0
2024-12-28 06:01:37.896348,Delta Inc.,109.68,Japan,Mobile,0
2025-09-11 06:01:37.896348,Epsilon,417.66,USA,Desktop,1
2025-10-19 06:01:37.896348,Gamma LLC,20.88,France,Desktop,0
2025-10-01 06:01:37.896348,Beta Solutions,880.98,USA,Mobile,0
2025-06-21 06:01:37.896348,Delta Inc.,661.35,Germany,Tablet,1
2025-04-03 06:01:37.896348,Gamma LLC,845.94,France,Tablet,1
2025-06-11 06:01:37.896348,Epsilon,676.86,Germany,Tablet,1
2024-12-27 06:01:37.896348,Epsilon,224.47,UK,Desktop,0
2025-01-14 06:01:37.896348,Gamma LLC,822.54,Japan,Desktop,0
2025-03-17 06:01:37.896348,Gamma LLC,964.54,Germany,Tablet,0
2025-04-28 06:01:37.896348,Beta Solutions,359.17,USA,Tablet,0
2025-05-21 06:01:37.896348,Delta Inc.,385.34,Germany,Desktop,0
2025-11-18 06:01:37.896348,Delta Inc.,280.8,USA,Desktop,1
2025-09-27 06:01:37.896348,Epsilon,425.78,Germany,Mobile,1
2025-06-21 06:01:37.896348,Beta Solutions,362.0,France,Tablet,0
2024-12-25 06:01:37.896348,Alpha,666.84,Canada,Desktop,1
2025-09-20 06:01:37.896348,Alpha,749.15,Japan,Mobile,0
2025-05-23 06:01:37.896348,Gamma LLC,316.38,Germany,Desktop,0
2025-06-18 06:01:37.896348,Gamma LLC,374.88,UK,Mobile,1
2025-03-26 06:01:37.896348,Delta Inc.,141.39,Canada,Desktop,1
2025-05-22 06:01:37.896348,Delta Inc.,385.86,Germany,Desktop,0
2025-05-24 06:01:37.896348,Epsilon,538.71,Japan,Tablet,0
2025-02-03 06:01:37.896348,Gamma LLC,686.9,Germany,Desktop,1
2025-06-12 06:01:37.896348,Epsilon,786.98,UK,Desktop,0
2025-05-12 06:01:37.896348,Epsilon,641.77,USA,Mobile,0
2025-07-13 06:01:37.896348,Beta Solutions,711.33,UK,Tablet,1
2025-10-04 06:01:37.896348,Beta Solutions,994.94,Canada,Tablet,0
2025-11-08 06:01:37.896348,Gamma LLC,845.88,Germany,Desktop,0
2025-06-21 06:01:37.896348,Alpha,846.63,USA,Tablet,1
2025-03-12 06:01:37.896348,Beta Solutions,598.2,USA,Desktop,1
2025-06-23 06:01:37.896348,Beta Solutions,814.65,Canada,Tablet,0
2025-02-13 06:01:37.896348,Gamma LLC,481.46,USA,Mobile,0
2024-12-25 06:01:37.896348,Delta Inc.,153.23,France,Desktop,1
2025-09-23 06:01:37.896348,Alpha,886.24,Canada,Mobile,0
2025-11-19 06:01:37.896348,Gamma LLC,37.57,Germany,Mobile,1
2025-03-20 06:01:37.896348,Delta Inc.,559.71,USA,Mobile,0
2025-03-13 06:01:37.896348,Gamma LLC,183.08,Japan,Mobile,1
2025-06-07 06:01:37.896348,Epsilon,841.72,Canada,Tablet,1
2024-12-20 06:01:37.896348,Epsilon,960.5,UK,Mobile,1
2025-04-06 06:01:37.896348,Delta Inc.,313.88,Japan,Desktop,1
2025-10-02 06:01:37.896348,Beta Solutions,762.19,Japan,Mobile,1
2025-10-07 06:01:37.896348,Epsilon,318.29,Japan,Tablet,0
2025-06-19 06:01:37.896348,Delta Inc.,890.65,France,Mobile,0
2025-06-12 06:01:37.896348,Alpha,807.48,Canada,Mobile,1
2025-11-15 06:01:37.896348,Gamma LLC,700.6,UK,Mobile,1
2025-02-15 06:01:37.896348,Alpha,230.71,France,Tablet,0
2025-07-03 06:01:37.896348,Delta Inc.,22.02,Canada,Desktop,0
2025-05-28 06:01:37.896348,Delta Inc.,951.77,Japan,Mobile,0
2025-06-30 06:01:37.896348,Gamma LLC,353.7,France,Desktop,0
2025-01-24 06:01:37.896348,Gamma LLC,361.75,Canada,Mobile,1
2025-07-29 06:01:37.896348,Epsilon,558.04,Canada,Mobile,0
2025-09-24 06:01:37.896348,Epsilon,351.48,Canada,Desktop,1
2025-08-03 06:01:37.896348,Alpha,60.89,Germany,Desktop,1
2025-01-16 06:01:37.896348,Delta Inc.,463.93,France,Tablet,0
2025-08-20 06:01:37.896348,Delta Inc.,509.63,Canada,Mobile,0
2025-03-20 06:01:37.896348,Delta Inc.,532.43,Germany,Tablet,0
2025-05-15 06:01:37.896348,Delta Inc.,292.32,UK,Desktop,0
2024-11-23 06:01:37.896348,Alpha,446.09,Germany,Desktop,0
2025-07-25 06:01:37.896348,Alpha,90.68,France,Tablet,0
2025-03-12 06:01:37.896348,Beta Solutions,797.7,Germany,Mobile,0
2025-04-10 06:01:37.896348,Epsilon,588.49,Canada,Desktop,0
2025-03-21 06:01:37.896348,Delta Inc.,37.56,USA,Desktop,0
2024-11-28 06:01:37.896348,Gamma LLC,120.38,France,Mobile,1
2024-12-10 06:01:37.896348,Beta Solutions,326.61,Germany,Desktop,1
2024-11-23 06:01:37.896348,Beta Solutions,879.28,UK,Desktop,0
2025-07-19 06:01:37.896348,Alpha,234.78,Japan,Desktop,1
2025-04-05 06:01:37.896348,Gamma LLC,330.45,USA,Mobile,0
2025-05-24 06:01:37.896348,Epsilon,998.46,Japan,Desktop,1
2025-07-28 06:01:37.896348,Epsilon,352.25,UK,Mobile,1
2025-09-09 06:01:37.896348,Delta Inc.,449.44,France,Tablet,1
2025-08-23 06:01:37.896348,Beta Solutions,650.83,France,Mobile,0
2025-09-16 06:01:37.896348,Epsilon,624.78,Germany,Mobile,1
2024-12-22 06:01:37.896348,Alpha,128.07,UK,Tablet,1
2025-09-20 06:01:37.896348,Alpha,637.0,USA,Tablet,1
2025-05-17 06:01:37.896348,Gamma LLC,137.66,Canada,Tablet,0
2025-06-11 06:01:37.896348,Delta Inc.,531.14,Japan,Desktop,0
2025-06-20 06:01:37.896348,Delta Inc.,603.19,Japan,Desktop,1
2024-12-12 06:01:37.896348,Gamma LLC,744.16,USA,Tablet,0
2024-12-14 06:01:37.896348,Beta Solutions,696.17,UK,Mobile,1
2025-03-15 06:01:37.896348,Delta Inc.,794.15,Germany,Mobile,1
2025-08-09 06:01:37.896348,Epsilon,365.44,France,Tablet,1
2025-03-15 06:01:37.896348,Gamma LLC,311.53,UK,Desktop,1
2024-12-17 06:01:37.896348,Beta Solutions,926.85,UK,Mobile,1
2025-10-22 06:01:37.896348,Beta Solutions,862.22,USA,Tablet,1
2025-01-05 06:01:37.896348,Beta Solutions,965.91,Germany,Desktop,1
2025-05-05 06:01:37.896348,Beta Solutions,580.35,USA,Tablet,0
2025-02-07 06:01:37.896348,Alpha,354.82,Canada,Mobile,1
2025-01-06 06:01:37.896348,Gamma LLC,287.8,Canada,Desktop,0
2025-06-28 06:01:37.896348,Gamma LLC,480.78,Japan,Desktop,0
2025-10-04 06:01:37.896348,Gamma LLC,712.43,Japan,Desktop,0
2025-02-03 06:01:37.896348,Delta Inc.,329.83,France,Tablet,1
2025-08-02 06:01:37.896348,Epsilon,501.16,UK,Desktop,0
2025-09-01 06:01:37.896348,Delta Inc.,473.09,USA,Desktop,0
2025-08-15 06:01:37.896348,Beta Solutions,577.29,UK,Mobile,0
2025-04-08 06:01:37.896348,Beta Solutions,816.13,UK,Mobile,1
2025-11-07 06:01:37.896348,Epsilon,717.94,France,Desktop,1
2025-01-26 06:01:37.896348,Gamma LLC,168.28,USA,Desktop,0
2025-04-08 06:01:37.896348,Gamma LLC,542.7,UK,Tablet,0
2025-10-23 06:01:37.896348,Alpha,861.37,Germany,Tablet,1
2025-08-12 06:01:37.896348,Gamma LLC,950.96,Canada,Desktop,1
2025-06-18 06:01:37.896348,Gamma LLC,425.83,Canada,Tablet,0
2025-03-27 06:01:37.896348,Delta Inc.,905.45,Canada,Desktop,0
2025-04-04 06:01:37.896348,Epsilon,885.29,USA,Tablet,0
2025-01-19 06:01:37.896348,Beta Solutions,845.18,Japan,Tablet,0
2025-07-11 06:01:37.896348,Delta Inc.,218.88,Canada,Tablet,0
2025-07-07 06:01:37.896348,Alpha,365.86,Germany,Desktop,0
2025-09-10 06:01:37.896348,Delta Inc.,59.85,Japan,Mobile,1
2024-12-06 06:01:37.896348,Beta Solutions,717.41,France,Tablet,0
2025-05-14 06:01:37.896348,Epsilon,235.89,France,Tablet,1
2024-12-05 06:01:37.896348,Delta Inc.,914.1,Germany,Mobile,1
2025-08-04 06:01:37.896348,Beta Solutions,817.5,Japan,Desktop,0
2025-08-15 06:01:37.896348,Alpha,320.42,France,Tablet,1
2025-03-20 06:01:37.896348,Epsilon,710.0,UK,Mobile,0
2025-06-27 06:01:37.896348,Delta Inc.,940.49,Germany,Mobile,0
2025-03-09 06:01:37.896348,Delta Inc.,192.46,UK,Mobile,1
2025-06-13 06:01:37.896348,Beta Solutions,976.03,USA,Desktop,0
2025-04-14 06:01:37.896348,Alpha,435.24,Japan,Desktop,0
2025-09-03 06:01:37.896348,Epsilon,708.35,UK,Mobile,0
2025-02-16 06:01:37.896348,Delta Inc.,662.18,Germany,Tablet,0
2025-09-26 06:01:37.896348,Delta Inc.,373.98,Canada,Desktop,0
2024-12-03 06:01:37.896348,Alpha,967.58,Canada,Mobile,0
2025-06-04 06:01:37.896348,Gamma LLC,885.97,UK,Mobile,1
2025-04-06 06:01:37.896348,Alpha,506.05,USA,Tablet,1
2025-05-15 06:01:37.896348,Gamma LLC,594.65,Germany,Mobile,0
2025-08-04 06:01:37.896348,Delta Inc.,852.67,Japan,Mobile,1
2025-07-05 06:01:37.896348,Epsilon,787.83,France,Tablet,0
2025-10-15 06:01:37.896348,Beta Solutions,300.54,Japan,Desktop,1
2025-01-07 06:01:37.896348,Alpha,518.24,France,Mobile,1
2025-07-14 06:01:37.896348,Gamma LLC,37.66,Canada,Tablet,1
2025-10-08 06:01:37.896348,Gamma LLC,362.8,UK,Mobile,0
2025-09-20 06:01:37.896348,Beta Solutions,470.08,Canada,Mobile,1
2025-06-08 06:01:37.896348,Alpha,931.88,Japan,Tablet,0
2025-05-22 06:01:37.896348,Delta Inc.,982.24,UK,Desktop,0
2025-08-15 06:01:37.896348,Beta Solutions,81.38,UK,Mobile,0
2025-09-09 06:01:37.896348,Gamma LLC,659.72,UK,Tablet,1
2025-05-16 06:01:37.896348,Alpha,515.79,France,Tablet,0
2025-09-20 06:01:37.896348,Gamma LLC,562.84,France,Desktop,0
2025-11-13 06:01:37.896348,Gamma LLC,826.41,Germany,Desktop,1
2025-03-31 06:01:37.896348,Epsilon,922.74,Japan,Tablet,1
2024-12-06 06:01:37.896348,Alpha,185.02,Canada,Mobile,0
2025-01-23 06:01:37.896348,Alpha,807.8,USA,Mobile,0
2025-09-04 06:01:37.896348,Alpha,707.62,UK,Tablet,1
2025-08-17 06:01:37.896348,Gamma LLC,357.79,Germany,Desktop,0
2025-02-21 06:01:37.896348,Beta Solutions,703.64,USA,Tablet,1
2025-01-31 06:01:37.896348,Epsilon,261.89,Germany,Mobile,0
2025-03-27 06:01:37.896348,Delta Inc.,781.04,UK,Mobile,1
2025-06-02 06:01:37.896348,Delta Inc.,101.4,France,Desktop,0
2024-11-30 06:01:37.896348,Gamma LLC,561.34,France,Mobile,1
2025-07-02 06:01:37.896348,Delta Inc.,737.92,Canada,Desktop,1
2025-03-25 06:01:37.896348,Gamma LLC,979.64,France,Tablet,1
2025-07-02 06:01:37.896348,Delta Inc.,292.56,UK,Mobile,0
2025-08-18 06:01:37.896348,Delta Inc.,437.33,Japan,Mobile,0
2025-05-23 06:01:37.896348,Beta Solutions,473.08,UK,Mobile,0
2025-07-26 06:01:37.896348,Delta Inc.,51.68,France,Desktop,1
2025-10-14 06:01:37.896348,Beta Solutions,891.78,France,Tablet,0
2025-11-03 06:01:37.896348,Gamma LLC,328.6,France,Mobile,0
2024-11-26 06:01:37.896348,Gamma LLC,977.8,USA,Mobile,1
2025-01-19 06:01:37.896348,Gamma LLC,558.32,Germany,Desktop,0
2025-08-12 06:01:37.896348,Delta Inc.,960.97,Germany,Desktop,1
2025-05-27 06:01:37.896348,Epsilon,736.25,Germany,Tablet,0
2025-03-16 06:01:37.896348,Epsilon,338.34,UK,Tablet,1
2024-11-29 06:01:37.896348,Delta Inc.,468.53,Germany,Tablet,0
2025-05-28 06:01:37.896348,Alpha,455.1,Germany,Desktop,0
2025-08-04 06:01:37.896348,Epsilon,310.61,France,Mobile,0
2025-04-02 06:01:37.896348,Alpha,330.22,Germany,Desktop,0
2025-06-20 06:01:37.896348,Epsilon,113.98,Japan,Mobile,0
2025-03-08 06:01:37.896348,Delta Inc.,256.7,France,Mobile,0
2025-11-07 06:01:37.896348,Beta Solutions,851.83,Germany,Mobile,0
2025-08-12 06:01:37.896348,Alpha,792.32,Japan,Mobile,1
2025-03-11 06:01:37.896348,Beta Solutions,474.14,UK,Mobile,0
2025-02-13 06:01:37.896348,Delta Inc.,613.24,UK,Tablet,0
2025-04-09 06:01:37.896348,Beta Solutions,482.37,France,Tablet,0
2025-04-24 06:01:37.896348,Delta Inc.,91.98,Japan,Desktop,0
2025-09-24 06:01:37.896348,Delta Inc.,401.09,UK,Tablet,0
2025-07-21 06:01:37.896348,Beta Solutions,813.4,France,Mobile,1
2025-11-05 06:01:37.896348,Alpha,63.4,UK,Mobile,1
2025-05-05 06:01:37.896348,Alpha,206.5,Japan,Mobile,1
2025-09-04 06:01:37.896348,Epsilon,267.65,France,Desktop,1
2025-10-09 06:01:37.896348,Delta Inc.,754.55,UK,Tablet,0
