user,mercheant,amount,country,device,label
12257,TechWorld,398.94,USA,Tablet,0
12258,FashionGo,329.42,Germany,Desktop,1
12259,FashionGo,344.21,USA,Tablet,1
12260,TechWorld,125.95,USA,Desktop,1
12261,GourmetEats,359.11,Brazil,Desktop,0
12262,GourmetEats,279.94,Australia,Mobile,1
12263,TechWorld,492.59,Canada,Mobile,1
12264,FashionGo,460.91,USA,Desktop,1
12265,GourmetEats,82.36,Germany,Tablet,0
12266,BookHive,484.0,Brazil,Tablet,0
12267,BookHive,305.87,Canada,Mobile,0
12268,BookHive,273.17,Canada,Tablet,1
12269,BookHive,376.65,Australia,Mobile,0
12270,FashionGo,436.21,Australia,Tablet,1
12271,GourmetEats,472.69,UK,Tablet,0
12272,BookHive,258.26,Canada,Desktop,0
12273,TechWorld,279.87,Australia,Mobile,1
12274,BookHive,436.93,UK,Tablet,1
12275,TechWorld,219.49,UK,Tablet,1
12276,GourmetEats,156.44,UK,Tablet,1
12277,FashionGo,389.14,Australia,Desktop,0
12278,FashionGo,303.73,Australia,Mobile,0
12279,BookHive,167.67,USA,Mobile,1
12280,GourmetEats,92.81,Australia,Mobile,0
12281,AutoParts,130.87,UK,Desktop,1
12282,FashionGo,267.91,USA,Desktop,1
12283,GourmetEats,70.13,Canada,Mobile,0
12284,TechWorld,165.74,UK,Mobile,1
12285,FashionGo,290.66,Australia,Mobile,1
12286,GourmetEats,119.06,USA,Desktop,1
12287,FashionGo,446.02,USA,Mobile,1
12288,GourmetEats,277.19,Canada,Mobile,1
12289,FashionGo,273.61,UK,Desktop,0
12290,TechWorld,83.9,UK,Desktop,0
12291,GourmetEats,58.51,Australia,Desktop,1
12292,TechWorld,174.85,UK,Desktop,0
12293,BookHive,91.75,Australia,Mobile,1
12294,GourmetEats,73.77,Australia,Tablet,0
12295,GourmetEats,413.88,Brazil,Desktop,1
12296,BookHive,373.9,Canada,Desktop,1
12297,GourmetEats,68.61,Germany,Desktop,0
12298,AutoParts,357.1,Australia,Tablet,1
12299,AutoParts,234.07,Canada,Tablet,1
12300,GourmetEats,443.04,Canada,Tablet,1
12301,FashionGo,21.33,Australia,Mobile,0
12302,TechWorld,495.82,Canada,Desktop,1
12303,FashionGo,95.96,Brazil,Mobile,0
12304,TechWorld,396.46,USA,Desktop,1
12305,AutoParts,228.14,Germany,Mobile,1
12306,FashionGo,293.7,Brazil,Tablet,0
12307,TechWorld,472.64,Germany,Tablet,1
12308,GourmetEats,9.1,Canada,Tablet,1
12309,BookHive,475.07,UK,Desktop,1
12310,FashionGo,303.59,Brazil,Desktop,1
12311,GourmetEats,351.25,Australia,Mobile,1
12312,GourmetEats,216.0,UK,Desktop,0
12313,AutoParts,227.79,Germany,Tablet,1
12314,AutoParts,341.67,UK,Desktop,1
12315,AutoParts,25.74,Brazil,Desktop,0
12316,FashionGo,79.91,Germany,Tablet,0
12317,TechWorld,221.52,Brazil,Desktop,1
12318,TechWorld,95.03,USA,Tablet,1
12319,GourmetEats,383.91,USA,Mobile,1
12320,AutoParts,479.64,USA,Mobile,1
12321,GourmetEats,188.13,USA,Mobile,0
12322,GourmetEats,239.73,USA,Tablet,0
12323,TechWorld,378.28,UK,Tablet,1
12324,BookHive,144.97,UK,Desktop,0
12325,AutoParts,382.42,Germany,Desktop,1
12326,AutoParts,335.55,USA,Mobile,1
12327,TechWorld,446.3,Canada,Tablet,1
12328,BookHive,64.75,Germany,Mobile,0
12329,GourmetEats,49.47,Canada,Mobile,0
12330,FashionGo,74.0,Brazil,Desktop,1
12331,BookHive,33.0,USA,Desktop,1
12332,BookHive,191.56,USA,Desktop,1
12333,AutoParts,224.27,Brazil,Desktop,0
12334,FashionGo,70.0,Germany,Desktop,1
12335,FashionGo,165.4,Germany,Desktop,1
12336,FashionGo,429.88,Brazil,Desktop,1
12337,FashionGo,66.26,Germany,Desktop,1
12338,TechWorld,345.59,Brazil,Desktop,0
12339,AutoParts,416.3,UK,Desktop,0
12340,TechWorld,264.99,USA,Tablet,1
12341,GourmetEats,493.8,UK,Mobile,0
12342,AutoParts,369.83,Germany,Desktop,1
12343,AutoParts,339.73,Germany,Desktop,0
12344,BookHive,355.34,UK,Tablet,0
12345,BookHive,358.01,Brazil,Mobile,1
12346,TechWorld,162.29,Germany,Tablet,1
12347,GourmetEats,35.52,Australia,Desktop,1
12348,GourmetEats,186.49,Canada,Desktop,1
12349,FashionGo,199.51,Australia,Mobile,1
12350,GourmetEats,254.24,Brazil,Desktop,1
12351,TechWorld,264.11,USA,Mobile,1
12352,TechWorld,386.82,Australia,Tablet,0
12353,TechWorld,264.88,Canada,Tablet,1
12354,BookHive,361.35,USA,Mobile,1
12355,TechWorld,388.42,Australia,Mobile,0
12356,BookHive,482.43,Australia,Mobile,0
12357,TechWorld,69.68,Australia,Tablet,0
12358,GourmetEats,381.19,Canada,Tablet,1
12359,BookHive,11.38,Germany,Tablet,1
12360,GourmetEats,175.15,Canada,Mobile,0
12361,FashionGo,58.1,Brazil,Mobile,0
12362,AutoParts,307.42,USA,Tablet,0
12363,FashionGo,56.44,USA,Desktop,0
12364,AutoParts,150.74,Brazil,Tablet,1
12365,BookHive,75.92,UK,Tablet,1
12366,TechWorld,147.88,Canada,Mobile,1
12367,FashionGo,442.88,USA,Tablet,1
12368,FashionGo,162.65,Canada,Mobile,0
12369,BookHive,380.59,USA,Tablet,0
12370,FashionGo,438.7,Brazil,Desktop,1
12371,GourmetEats,230.33,Brazil,Desktop,0
12372,TechWorld,252.19,Canada,Mobile,0
12373,BookHive,118.2,Australia,Mobile,1
12374,AutoParts,211.88,Brazil,Mobile,0
12375,FashionGo,364.52,Brazil,Desktop,1
12376,TechWorld,389.36,USA,Mobile,1
12377,GourmetEats,288.76,USA,Desktop,0
12378,TechWorld,421.33,Brazil,Mobile,1
12379,GourmetEats,102.51,Brazil,Tablet,1
12380,BookHive,395.86,Germany,Desktop,1
12381,FashionGo,241.62,USA,Tablet,1
12382,GourmetEats,274.74,Canada,Tablet,1
12383,BookHive,212.38,Canada,Tablet,1
12384,GourmetEats,289.09,USA,Mobile,1
12385,TechWorld,259.3,Canada,Tablet,0
12386,FashionGo,446.72,Australia,Desktop,0
12387,AutoParts,78.12,Brazil,Mobile,1
12388,AutoParts,323.74,Brazil,Desktop,0
12389,TechWorld,158.03,Canada,Mobile,0
12390,GourmetEats,160.12,Brazil,Desktop,1
12391,BookHive,347.2,UK,Mobile,0
12392,FashionGo,13.22,Canada,Desktop,0
12393,TechWorld,23.72,Australia,Mobile,1
12394,FashionGo,107.4,Australia,Desktop,0
12395,GourmetEats,167.5,UK,Tablet,0
12396,GourmetEats,67.92,USA,Tablet,0
12397,FashionGo,166.93,USA,Mobile,0
12398,AutoParts,183.56,UK,Tablet,0
12399,GourmetEats,236.6,Germany,Mobile,0
12400,FashionGo,491.96,Germany,Desktop,0
12401,AutoParts,124.94,USA,Tablet,1
12402,GourmetEats,118.6,Australia,Desktop,1
12403,GourmetEats,15.49,USA,Mobile,1
12404,BookHive,366.67,Brazil,Mobile,1
12405,AutoParts,228.75,Australia,Mobile,1
12406,BookHive,29.91,UK,Tablet,0
12407,BookHive,390.88,Germany,Tablet,0
12408,AutoParts,337.89,UK,Mobile,0
12409,AutoParts,13.31,Canada,Desktop,0
12410,FashionGo,483.65,Germany,Desktop,1
12411,FashionGo,473.24,Australia,Desktop,0
12412,GourmetEats,164.98,Australia,Mobile,1
12413,AutoParts,135.5,Australia,Desktop,1
12414,BookHive,206.71,Australia,Tablet,0
12415,BookHive,66.4,Australia,Desktop,0
12416,GourmetEats,306.23,Brazil,Desktop,0
12417,AutoParts,478.48,Germany,Tablet,1
12418,TechWorld,143.46,USA,Tablet,1
12419,FashionGo,442.58,Canada,Mobile,0
12420,AutoParts,330.09,Germany,Tablet,0
12421,BookHive,280.66,Germany,Mobile,0
12422,BookHive,117.32,USA,Desktop,1
12423,BookHive,231.66,Australia,Desktop,0
12424,GourmetEats,387.26,Australia,Mobile,1
12425,BookHive,71.4,Canada,Tablet,1
12426,AutoParts,322.29,USA,Tablet,0
12427,BookHive,378.49,Australia,Mobile,1
12428,BookHive,393.72,Germany,Mobile,1
12429,BookHive,312.04,Australia,Mobile,1
12430,AutoParts,272.82,Brazil,Tablet,1
12431,AutoParts,490.85,USA,Tablet,0
12432,AutoParts,234.61,Australia,Mobile,1
12433,GourmetEats,8.47,USA,Desktop,0
12434,GourmetEats,246.51,Australia,Mobile,1
12435,AutoParts,268.52,UK,Desktop,0
12436,FashionGo,97.12,Canada,Mobile,0
12437,FashionGo,321.89,Brazil,Tablet,1
12438,TechWorld,447.23,Germany,Mobile,1
12439,AutoParts,363.5,Australia,Mobile,0
12440,GourmetEats,434.17,UK,Desktop,0
12441,FashionGo,111.86,Brazil,Tablet,0
12442,FashionGo,113.91,USA,Desktop,1
12443,AutoParts,18.48,USA,Tablet,1
12444,FashionGo,435.35,Australia,Desktop,0
12445,BookHive,36.36,Australia,Desktop,1
12446,BookHive,448.36,USA,Tablet,0
12447,BookHive,147.76,Canada,Desktop,1
12448,GourmetEats,22.25,UK,Tablet,1
12449,TechWorld,164.34,Canada,Desktop,0
12450,FashionGo,468.43,Brazil,Desktop,1
12451,TechWorld,319.72,Australia,Tablet,0
12452,TechWorld,471.11,Australia,Tablet,1
12453,GourmetEats,134.16,USA,Mobile,1
12454,GourmetEats,319.18,Germany,Tablet,1
12455,TechWorld,229.26,Germany,Tablet,0
12456,AutoParts,44.6,UK,Tablet,0
12457,FashionGo,62.93,Brazil,Tablet,1
12458,BookHive,352.48,USA,Desktop,1
12459,AutoParts,192.21,USA,Mobile,0
12460,GourmetEats,64.71,Canada,Desktop,0
12461,AutoParts,187.7,USA,Tablet,1
12462,BookHive,367.97,Brazil,Desktop,1
12463,FashionGo,467.99,USA,Mobile,0
12464,GourmetEats,88.24,Germany,Mobile,0
12465,BookHive,188.07,Australia,Desktop,1
12466,BookHive,6.89,Brazil,Desktop,1
12467,GourmetEats,378.13,Australia,Desktop,0
12468,GourmetEats,24.66,UK,Mobile,1
12469,GourmetEats,313.79,USA,Tablet,0
12470,TechWorld,454.43,UK,Desktop,0
12471,BookHive,417.68,Canada,Desktop,0
12472,AutoParts,187.08,Brazil,Desktop,0
12473,AutoParts,54.01,UK,Mobile,0
12474,TechWorld,416.76,Australia,Mobile,0
12475,GourmetEats,122.46,Australia,Desktop,1
12476,FashionGo,31.55,Australia,Mobile,0
12477,GourmetEats,12.08,UK,Desktop,1
12478,GourmetEats,420.79,Brazil,Mobile,1
12479,BookHive,191.78,Australia,Desktop,1
12480,FashionGo,182.71,Brazil,Desktop,0
12481,BookHive,426.11,USA,Desktop,0
12482,GourmetEats,80.61,Brazil,Tablet,0
12483,BookHive,172.44,Canada,Mobile,0
12484,AutoParts,33.94,USA,Tablet,0
12485,GourmetEats,409.11,USA,Mobile,1
12486,AutoParts,109.16,UK,Tablet,0
12487,TechWorld,21.04,Australia,Tablet,1
12488,FashionGo,330.18,Brazil,Tablet,1
12489,AutoParts,212.67,Australia,Tablet,0
12490,TechWorld,204.43,Australia,Mobile,0
12491,BookHive,214.8,UK,Tablet,0
12492,FashionGo,346.03,UK,Tablet,1
12493,BookHive,387.91,UK,Tablet,1
12494,BookHive,35.08,Brazil,Tablet,1
12495,AutoParts,424.53,Canada,Mobile,0
12496,AutoParts,119.49,USA,Mobile,0
12497,GourmetEats,486.39,USA,Tablet,0
12498,GourmetEats,247.86,Brazil,Tablet,1
12499,FashionGo,435.61,Brazil,Mobile,0
12500,FashionGo,160.3,Australia,Tablet,0
12501,BookHive,52.18,USA,Tablet,0
12502,FashionGo,188.31,USA,Mobile,1
12503,TechWorld,427.78,Germany,Mobile,1
12504,GourmetEats,121.39,Germany,Tablet,1
12505,AutoParts,190.18,USA,Mobile,0
12506,BookHive,322.08,Germany,Desktop,0
12507,AutoParts,44.25,Canada,Desktop,1
12508,FashionGo,487.95,Brazil,Desktop,0
12509,FashionGo,60.12,USA,Mobile,1
12510,GourmetEats,160.47,Australia,Tablet,0
12511,TechWorld,188.09,USA,Mobile,1
12512,BookHive,13.41,USA,Mobile,0
12513,BookHive,327.21,Germany,Tablet,0
12514,AutoParts,194.06,Canada,Mobile,0
12515,AutoParts,193.6,Brazil,Desktop,0
12516,BookHive,8.35,UK,Desktop,0
12517,AutoParts,131.6,Canada,Desktop,0
12518,AutoParts,364.79,Australia,Mobile,1
12519,GourmetEats,269.18,UK,Desktop,0
12520,BookHive,239.67,Canada,Mobile,0
12521,GourmetEats,36.62,Brazil,Desktop,1
12522,AutoParts,66.77,USA,Tablet,1
12523,BookHive,182.63,UK,Tablet,0
12524,TechWorld,304.15,Germany,Mobile,0
12525,GourmetEats,479.72,Canada,Tablet,0
12526,BookHive,116.93,Canada,Tablet,0
12527,AutoParts,489.87,Brazil,Mobile,0
12528,GourmetEats,234.43,Australia,Tablet,1
12529,BookHive,254.4,Brazil,Tablet,1
12530,FashionGo,112.84,USA,Desktop,0
12531,TechWorld,281.73,Brazil,Tablet,0
12532,TechWorld,65.99,Germany,Mobile,0
12533,GourmetEats,301.13,Brazil,Mobile,1
12534,GourmetEats,308.43,Brazil,Mobile,0
12535,AutoParts,475.09,Germany,Mobile,1
12536,BookHive,368.34,USA,Tablet,1
12537,BookHive,167.23,Australia,Desktop,0
12538,GourmetEats,282.79,Canada,Mobile,0
12539,BookHive,317.85,USA,Tablet,1
12540,FashionGo,297.33,Australia,Mobile,0
12541,BookHive,187.8,Canada,Mobile,0
12542,TechWorld,16.22,Canada,Tablet,1
12543,AutoParts,190.92,UK,Mobile,1
12544,GourmetEats,27.65,UK,Desktop,0
12545,AutoParts,55.5,UK,Desktop,1
12546,AutoParts,390.9,UK,Tablet,0
12547,AutoParts,462.0,USA,Desktop,0
12548,GourmetEats,86.62,Brazil,Mobile,0
12549,GourmetEats,461.63,Brazil,Tablet,0
12550,AutoParts,266.89,UK,Tablet,1
12551,AutoParts,122.92,Brazil,Mobile,1
12552,TechWorld,351.47,USA,Tablet,0
12553,BookHive,412.83,UK,Desktop,0
12554,BookHive,257.6,Germany,Tablet,0
12555,GourmetEats,375.67,Canada,Tablet,0
12556,FashionGo,424.54,Canada,Mobile,1
12557,BookHive,205.07,UK,Desktop,1
12558,GourmetEats,148.49,Australia,Tablet,1
12559,BookHive,103.83,Germany,Mobile,0
12560,TechWorld,243.22,UK,Mobile,1
12561,TechWorld,414.54,USA,Mobile,0
12562,AutoParts,138.26,Canada,Mobile,0
12563,FashionGo,6.42,Australia,Desktop,1
12564,GourmetEats,83.11,Canada,Tablet,1
12565,AutoParts,64.51,Canada,Desktop,1
12566,GourmetEats,60.02,UK,Desktop,1
12567,TechWorld,161.31,Germany,Tablet,1
12568,AutoParts,288.9,Australia,Tablet,0
12569,GourmetEats,26.4,UK,Desktop,0
12570,GourmetEats,208.79,USA,Desktop,1
12571,GourmetEats,336.18,Canada,Mobile,0
12572,FashionGo,497.46,Australia,Desktop,1
12573,FashionGo,186.16,Brazil,Tablet,1
12574,GourmetEats,136.44,Brazil,Desktop,1
12575,AutoParts,469.27,Brazil,Tablet,0
12576,FashionGo,433.45,Germany,Mobile,0
12577,BookHive,196.59,USA,Mobile,0
12578,AutoParts,421.4,UK,Desktop,1
12579,FashionGo,111.72,Germany,Mobile,1
12580,FashionGo,114.21,UK,Tablet,1
12581,GourmetEats,375.09,Australia,Mobile,0
12582,BookHive,400.53,USA,Desktop,1
12583,FashionGo,291.23,Canada,Desktop,1
12584,TechWorld,210.01,Germany,Tablet,1
12585,AutoParts,226.53,UK,Desktop,0
12586,TechWorld,348.64,Canada,Desktop,0
12587,TechWorld,255.65,USA,Tablet,1
12588,FashionGo,127.51,Australia,Desktop,0
12589,TechWorld,33.48,Australia,Desktop,1
12590,TechWorld,343.76,UK,Desktop,0
12591,AutoParts,299.04,Australia,Desktop,1
12592,FashionGo,391.18,Brazil,Tablet,0
12593,AutoParts,174.8,UK,Desktop,1
12594,GourmetEats,463.28,USA,Tablet,1
12595,FashionGo,313.07,Canada,Tablet,0
12596,TechWorld,143.8,USA,Tablet,0
12597,FashionGo,38.49,Canada,Tablet,1
12598,AutoParts,88.4,USA,Tablet,0
12599,TechWorld,142.75,Australia,Desktop,0
12600,BookHive,357.94,Australia,Tablet,1
12601,AutoParts,485.44,Brazil,Tablet,1
12602,FashionGo,354.17,Australia,Mobile,1
12603,BookHive,271.19,Germany,Tablet,1
12604,TechWorld,311.57,Brazil,Mobile,1
12605,BookHive,217.17,Germany,Desktop,1
12606,AutoParts,313.12,Australia,Desktop,0
12607,BookHive,400.39,Brazil,Desktop,1
12608,AutoParts,322.72,Brazil,Mobile,0
12609,FashionGo,177.86,Canada,Tablet,1
12610,GourmetEats,353.79,Brazil,Mobile,0
12611,TechWorld,219.76,Germany,Desktop,1
12612,BookHive,246.53,Brazil,Tablet,0
12613,AutoParts,447.91,Canada,Desktop,0
12614,BookHive,98.83,UK,Tablet,1
12615,AutoParts,391.14,USA,Desktop,1
12616,FashionGo,259.51,Canada,Tablet,0
12617,BookHive,428.63,UK,Mobile,0
12618,BookHive,401.12,USA,Desktop,1
12619,FashionGo,394.85,Canada,Desktop,1
12620,FashionGo,173.31,UK,Desktop,1
12621,FashionGo,221.94,Canada,Tablet,1
12622,BookHive,368.04,Australia,Desktop,1
12623,BookHive,310.18,Germany,Tablet,0
12624,TechWorld,372.18,USA,Tablet,0
12625,FashionGo,492.4,UK,Desktop,0
12626,BookHive,171.4,Germany,Desktop,0
12627,TechWorld,219.09,Brazil,Desktop,1
12628,FashionGo,28.7,USA,Desktop,0
12629,BookHive,384.5,UK,Tablet,1
12630,FashionGo,316.95,Germany,Desktop,1
12631,AutoParts,405.28,USA,Mobile,1
12632,FashionGo,360.51,Brazil,Tablet,1
12633,FashionGo,192.85,USA,Tablet,1
12634,TechWorld,173.56,Australia,Desktop,1
12635,AutoParts,108.72,Australia,Mobile,0
12636,GourmetEats,414.48,Canada,Tablet,0
12637,FashionGo,269.28,Brazil,Mobile,0
12638,TechWorld,24.16,Australia,Mobile,0
12639,AutoParts,365.15,UK,Tablet,1
12640,FashionGo,489.04,Australia,Mobile,1
12641,FashionGo,218.87,Australia,Desktop,1
12642,TechWorld,322.65,Canada,Tablet,1
12643,BookHive,332.1,Australia,Tablet,1
12644,GourmetEats,375.31,Australia,Mobile,0
12645,TechWorld,269.0,Brazil,Desktop,1
12646,BookHive,163.13,Brazil,Mobile,0
12647,BookHive,411.65,Brazil,Desktop,0
12648,AutoParts,412.1,Brazil,Mobile,0
12649,GourmetEats,420.52,Brazil,Desktop,1
12650,AutoParts,72.17,Brazil,Mobile,1
12651,BookHive,140.41,Canada,Mobile,0
12652,FashionGo,316.83,Germany,Desktop,1
12653,FashionGo,183.82,Brazil,Desktop,0
12654,GourmetEats,410.46,Australia,Tablet,0
12655,TechWorld,268.26,USA,Tablet,1
12656,BookHive,411.09,Canada,Mobile,1
12657,BookHive,175.89,Australia,Mobile,1
12658,FashionGo,410.68,Australia,Tablet,0
12659,AutoParts,411.73,Germany,Tablet,1
12660,GourmetEats,20.92,Germany,Tablet,0
12661,FashionGo,11.12,UK,Mobile,0
12662,AutoParts,60.75,Brazil,Tablet,0
12663,BookHive,330.66,UK,Tablet,0
12664,TechWorld,101.88,Australia,Desktop,1
12665,GourmetEats,473.46,USA,Tablet,0
12666,FashionGo,395.26,Canada,Desktop,0
12667,GourmetEats,472.23,USA,Tablet,1
12668,AutoParts,267.77,UK,Desktop,1
12669,AutoParts,114.06,Canada,Tablet,1
12670,GourmetEats,444.54,UK,Mobile,1
12671,GourmetEats,394.91,Germany,Tablet,0
12672,TechWorld,24.46,USA,Mobile,0
12673,FashionGo,498.72,Canada,Mobile,0
12674,BookHive,252.43,UK,Tablet,1
12675,FashionGo,281.07,Brazil,Mobile,0
12676,TechWorld,453.07,Brazil,Desktop,0
12677,AutoParts,184.56,Brazil,Desktop,1
12678,AutoParts,232.62,Australia,Desktop,0
12679,BookHive,235.49,UK,Tablet,0
12680,FashionGo,326.13,Brazil,Desktop,1
12681,FashionGo,308.6,USA,Desktop,0
12682,FashionGo,455.53,UK,Tablet,0
12683,GourmetEats,282.44,USA,Tablet,1
12684,TechWorld,62.79,UK,Desktop,1
12685,AutoParts,262.78,Canada,Mobile,1
12686,FashionGo,456.26,Australia,Tablet,1
12687,BookHive,95.36,Brazil,Mobile,1
12688,TechWorld,376.33,UK,Tablet,1
12689,AutoParts,360.32,USA,Mobile,1
12690,AutoParts,311.8,Canada,Tablet,1
12691,TechWorld,24.86,Canada,Mobile,0
12692,AutoParts,477.47,Canada,Mobile,0
12693,FashionGo,62.62,Australia,Tablet,0
12694,AutoParts,184.4,USA,Mobile,0
12695,TechWorld,223.84,Canada,Desktop,1
12696,GourmetEats,398.22,UK,Tablet,1
12697,AutoParts,280.69,Canada,Tablet,0
12698,FashionGo,72.21,Brazil,Desktop,1
12699,GourmetEats,321.23,UK,Tablet,1
12700,FashionGo,72.05,Canada,Tablet,0
12701,AutoParts,404.71,Germany,Mobile,0
12702,TechWorld,453.61,Germany,Tablet,1
12703,FashionGo,229.0,Canada,Tablet,1
12704,AutoParts,167.41,UK,Desktop,1
12705,AutoParts,172.47,Brazil,Tablet,0
12706,FashionGo,124.87,Australia,Mobile,0
12707,FashionGo,419.13,Canada,Desktop,1
12708,GourmetEats,109.07,Australia,Mobile,1
12709,BookHive,157.3,Brazil,Desktop,0
12710,BookHive,183.94,USA,Desktop,1
12711,GourmetEats,269.95,USA,Tablet,1
12712,BookHive,442.88,USA,Mobile,0
12713,GourmetEats,88.46,Canada,Desktop,1
12714,BookHive,329.24,Canada,Desktop,0
12715,GourmetEats,54.08,UK,Desktop,0
12716,TechWorld,18.86,Brazil,Desktop,0
12717,FashionGo,114.48,USA,Tablet,0
12718,GourmetEats,278.18,Brazil,Mobile,0
12719,TechWorld,300.45,Brazil,Mobile,1
12720,AutoParts,354.94,Germany,Desktop,0
12721,GourmetEats,331.77,Australia,Tablet,1
12722,FashionGo,129.4,Australia,Tablet,1
12723,BookHive,346.48,USA,Desktop,0
12724,TechWorld,200.56,Brazil,Desktop,0
12725,FashionGo,411.14,Germany,Desktop,1
12726,BookHive,220.93,UK,Desktop,1
12727,FashionGo,480.58,UK,Desktop,0
12728,BookHive,473.32,UK,Mobile,0
12729,GourmetEats,230.44,Canada,Mobile,0
12730,FashionGo,385.7,UK,Tablet,0
12731,BookHive,367.39,Germany,Mobile,0
12732,GourmetEats,167.72,Germany,Mobile,0
12733,TechWorld,286.87,Canada,Mobile,0
12734,AutoParts,108.45,UK,Desktop,0
12735,GourmetEats,199.48,Australia,Mobile,0
12736,AutoParts,360.22,USA,Mobile,0
12737,FashionGo,24.21,Germany,Desktop,1
12738,AutoParts,263.45,USA,Desktop,1
12739,TechWorld,16.42,Germany,Desktop,1
12740,AutoParts,11.28,USA,Desktop,0
12741,BookHive,311.18,UK,Desktop,0
12742,TechWorld,366.69,Brazil,Mobile,0
12743,AutoParts,99.06,Canada,Mobile,1
12744,BookHive,103.85,USA,Mobile,0
12745,FashionGo,304.35,UK,Mobile,0
12746,TechWorld,133.57,Germany,Tablet,0
12747,AutoParts,227.84,Germany,Mobile,1
12748,BookHive,411.46,UK,Tablet,1
12749,TechWorld,368.55,Australia,Tablet,0
12750,GourmetEats,79.74,Australia,Mobile,1
12751,AutoParts,124.44,Brazil,Mobile,1
12752,TechWorld,405.79,USA,Desktop,0
12753,BookHive,464.9,Australia,Desktop,1
12754,FashionGo,35.53,USA,Mobile,1
12755,BookHive,190.87,Canada,Tablet,0
12756,TechWorld,321.53,Germany,Desktop,1
12757,BookHive,6.14,Canada,Mobile,1
12758,TechWorld,456.7,UK,Tablet,0
12759,GourmetEats,442.04,Germany,Desktop,0
12760,FashionGo,256.3,UK,Tablet,0
12761,TechWorld,12.95,Germany,Tablet,1
12762,FashionGo,71.51,Australia,Tablet,0
12763,GourmetEats,481.0,USA,Tablet,1
12764,GourmetEats,40.38,UK,Desktop,1
12765,BookHive,44.95,Australia,Tablet,1
12766,TechWorld,456.78,UK,Mobile,0
12767,TechWorld,276.2,Germany,Tablet,1
12768,AutoParts,49.33,USA,Mobile,0
12769,AutoParts,237.73,Brazil,Desktop,1
12770,FashionGo,486.93,USA,Mobile,0
12771,FashionGo,28.47,UK,Mobile,0
12772,FashionGo,35.22,Brazil,Desktop,0
12773,AutoParts,366.85,USA,Desktop,1
12774,BookHive,311.55,Australia,Tablet,0
12775,TechWorld,427.37,Australia,Mobile,0
12776,GourmetEats,477.45,USA,Mobile,0
12777,BookHive,237.1,UK,Mobile,0
12778,BookHive,301.57,Brazil,Tablet,0
12779,FashionGo,402.92,USA,Tablet,1
12780,TechWorld,466.61,Brazil,Tablet,1
12781,FashionGo,69.57,Brazil,Desktop,1
12782,BookHive,217.91,Canada,Desktop,1
12783,BookHive,197.0,Canada,Desktop,0
12784,TechWorld,277.9,UK,Mobile,1
12785,GourmetEats,193.53,USA,Mobile,1
12786,TechWorld,111.37,USA,Tablet,1
12787,FashionGo,238.13,UK,Mobile,1
12788,AutoParts,138.5,Brazil,Mobile,1
12789,AutoParts,356.1,Canada,Desktop,1
12790,FashionGo,325.24,Brazil,Tablet,0
12791,BookHive,128.6,Brazil,Mobile,0
12792,FashionGo,299.64,Brazil,Desktop,0
12793,FashionGo,492.12,Australia,Desktop,0
12794,FashionGo,27.69,Brazil,Tablet,1
12795,BookHive,184.96,UK,Tablet,0
12796,FashionGo,231.3,Australia,Desktop,1
12797,TechWorld,149.27,Germany,Tablet,0
12798,AutoParts,397.41,UK,Mobile,0
12799,BookHive,365.14,Germany,Tablet,1
12800,AutoParts,389.76,USA,Desktop,0
12801,GourmetEats,140.23,UK,Mobile,0
12802,AutoParts,78.9,Australia,Mobile,0
12803,AutoParts,339.13,USA,Mobile,1
12804,GourmetEats,242.96,UK,Desktop,0
12805,BookHive,50.85,Germany,Mobile,1
12806,AutoParts,411.8,Australia,Desktop,1
12807,BookHive,212.91,USA,Tablet,1
12808,GourmetEats,462.41,Australia,Desktop,0
12809,TechWorld,54.03,Germany,Mobile,0
12810,BookHive,193.34,Brazil,Desktop,1
12811,AutoParts,374.18,Brazil,Desktop,0
12812,GourmetEats,102.6,Germany,Tablet,0
12813,BookHive,132.64,Germany,Tablet,0
12814,TechWorld,47.26,UK,Desktop,1
12815,GourmetEats,24.76,USA,Desktop,1
12816,GourmetEats,343.67,Australia,Tablet,0
12817,BookHive,13.63,Germany,Desktop,1
12818,BookHive,10.56,USA,Mobile,0
12819,FashionGo,80.22,UK,Tablet,0
12820,TechWorld,314.7,UK,Tablet,1
12821,BookHive,479.96,Brazil,Mobile,0
12822,AutoParts,354.19,Canada,Desktop,1
12823,AutoParts,156.69,Brazil,Mobile,1
12824,TechWorld,447.8,Australia,Tablet,0
12825,GourmetEats,327.5,Brazil,Tablet,0
12826,BookHive,401.25,Australia,Tablet,1
12827,TechWorld,222.06,Canada,Mobile,1
12828,BookHive,236.74,Australia,Tablet,0
12829,TechWorld,398.81,UK,Desktop,1
12830,AutoParts,217.37,UK,Mobile,1
12831,FashionGo,326.88,Australia,Desktop,1
12832,AutoParts,303.43,Brazil,Mobile,0
12833,AutoParts,393.12,UK,Mobile,0
12834,GourmetEats,390.82,Canada,Mobile,1
12835,GourmetEats,343.87,Brazil,Tablet,1
